legal_name,regulator_code,regulator,jurisdiction,license_number,license_type,status,license_date,approved_domains,forex_broker,classification_confidence,classification_reason,evidence_url,evidence_status,needs_review,source_url,last_checked
Admirals Europe Ltd (ex Admiral Markets Cyprus Ltd),CySEC,Cyprus Securities and Exchange Commission,Cyprus,201/13,Cyprus Investment Firm,ACTIVE,14/06/2013,admiralmarkets.com.cy; admirals.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",http://admiralmarkets.com.cy,FETCH_FAILED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Aeonic Securities C.I.F. Plc,CySEC,Cyprus Securities and Exchange Commission,Cyprus,177/12,Cyprus Investment Firm,ACTIVE,04/09/2012,aeonic.com.cy,NO,HIGH,Non-target business evidence: wealth management,https://www.aeonic.com.cy/,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Aksys Global Markets Europe Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,456/25,Cyprus Investment Firm,ACTIVE,14/04/2025,aksysglobalmarkets.eu,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://aksysglobalmarkets.eu,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Albourne Cyprus Limited,CySEC,Cyprus Securities and Exchange Commission,Cyprus,404/21,Cyprus Investment Firm,ACTIVE,,albourne.com,NO,HIGH,"Non-target business evidence: family office, insurance",https://www-eu.albourne.com/,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Alfa Capital Markets Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,387/20,Cyprus Investment Firm,ACTIVE,16/07/2020,alfacapital.com.cy,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://alfacapital.com.cy,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Amana Capital Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,155/11,Cyprus Investment Firm,ACTIVE,21/10/2011,amanacapital.com.cy,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://amana.app/cy,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Aquilla Nummus Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,345/17,Cyprus Investment Firm,ACTIVE,04/12/2017,aquillanummus.com,NO,HIGH,"Non-target business evidence: asset management, insurance",https://www.aquillanummus.com/,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Aristeus Financial Services Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,324/17,Cyprus Investment Firm,ACTIVE,15/05/2017,aristeus.com.cy,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://www.aristeus.com.cy/,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Athlos Capital Investment Services Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,348/17,Cyprus Investment Firm,ACTIVE,11/12/2017,athloscapital.com; usesophic.com,NO,HIGH,"Non-target business evidence: wealth management, family office",https://athloscapital.com,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Atlantic Securities Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,005/03,Cyprus Investment Firm,ACTIVE,12/05/2003,atlanticfs.com,NO,HIGH,Non-target business evidence: asset management,https://atlanticfs.com,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Axia Ventures Group Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,086/07,Cyprus Investment Firm,ACTIVE,31/10/2007,axiacm.com; axiavg.com; axiavg.gr,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",http://axiacm.com,FETCH_FAILED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Ayomi Financial Services Limited,CySEC,Cyprus Securities and Exchange Commission,Cyprus,402/21,Cyprus Investment Firm,ACTIVE,19/07/2021,ayomi.fr,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://ayomi.fr,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
B.I.S. Blueport Investment Services Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,302/16,Cyprus Investment Firm,ACTIVE,07/06/2016,,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",,NO_APPROVED_DOMAIN,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
BM Zenith Investment Limited,CySEC,Cyprus Securities and Exchange Commission,Cyprus,445/24,Cyprus Investment Firm,ACTIVE,17/06/2024,bmzenithinvestment.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",http://bmzenithinvestment.com,FETCH_FAILED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Blacktower Financial Management (Cyprus) Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,386/20,Cyprus Investment Firm,ACTIVE,09/06/2020,blacktowerfm.com,NO,HIGH,"Non-target business evidence: wealth management, insurance",https://www.blacktowerfm.com/,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Boson Alfa Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,314/16,Cyprus Investment Firm,ACTIVE,20/09/2016,bosonalfa.com,NO,HIGH,Non-target business evidence: asset management,https://bosonalfa.com,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
CTCAP LTD (ex CT CAPITALLTRADERS LTD),CySEC,Cyprus Securities and Exchange Commission,Cyprus,425/23,Cyprus Investment Firm,ACTIVE,20/02/2023,ctcap.eu,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://ctcap.eu,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Charlgate Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,367/18,Cyprus Investment Firm,ACTIVE,30/07/2018,dealing.com; fxview.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://dealing.com/en,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Chase Buchanan Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,287/15,Cyprus Investment Firm,ACTIVE,22/12/2015,chasebuchanan.com,NO,HIGH,"Non-target business evidence: wealth management, insurance",https://chasebuchanan.com,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Coinbase Financial Services Europe Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,374/19,Cyprus Investment Firm,ACTIVE,15/04/2019,coinbase.com,NO,HIGH,Non-target business evidence: private banking,https://www.coinbase.com/,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
DPRG IM LTD,CySEC,Cyprus Securities and Exchange Commission,Cyprus,454/25,Cyprus Investment Firm,ACTIVE,24/03/2025,dprginvestment.com,NO,HIGH,"Non-target business evidence: asset management, investment management, family office",https://dprginvestment.com,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Dragon Capital (Cyprus) Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,112/10,Cyprus Investment Firm,ACTIVE,27/01/2010,dccl.com.cy; dragon-capital.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://dccl.com.cy,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
ECOMMBX Investments Limited,CySEC,Cyprus Securities and Exchange Commission,Cyprus,228/14,Cyprus Investment Firm,ACTIVE,24/02/2014,ecommbanx.com; ecommbxinvest.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://www.ecommbanx.com/,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
EDR Financial Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,268/15,Cyprus Investment Firm,ACTIVE,11/02/2015,triomarkets.eu,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://triomarkets.eu,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
EFG Cyprus Limited,CySEC,Cyprus Securities and Exchange Commission,Cyprus,393/20,Cyprus Investment Firm,ACTIVE,07/12/2020,cy.efgl.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",http://cy.efgl.com,FETCH_FAILED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
EMKAP Ltd (ex MeritKapital Ltd),CySEC,Cyprus Securities and Exchange Commission,Cyprus,077/06,Cyprus Investment Firm,ACTIVE,30/11/2006,emkap.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",http://emkap.com,FETCH_FAILED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
EXOVO LTD,CySEC,Cyprus Securities and Exchange Commission,Cyprus,417/22,Cyprus Investment Firm,ACTIVE,10/10/2022,exovo.com.cy,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://exovo.com.cy,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
EXT Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,165/12,Cyprus Investment Firm,ACTIVE,28/02/2012,cy.exante.eu; exante.eu; ext.com.cy,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://ext.com.cy/,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Ebury Partners Markets Cyprus Limited,CySEC,Cyprus Securities and Exchange Commission,Cyprus,459/25,Cyprus Investment Firm,ACTIVE,08/09/2025,ebury.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://ebury.com,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Elidi Securities Ltd(ex UGM Securities Ltd),CySEC,Cyprus Securities and Exchange Commission,Cyprus,352/17,Cyprus Investment Firm,ACTIVE,28/12/2017,elidi.cy,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",http://elidi.cy,FETCH_FAILED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Emporium Capital K.A Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,358/18,Cyprus Investment Firm,ACTIVE,14/05/2018,ecgprime.com; ecgprime.cy; ecgprime.eu; ecgprime.net,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://ecgprime.com,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Equiti Global Markets Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,415/22,Cyprus Investment Firm,ACTIVE,,equiti-capital.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",http://equiti-capital.com,FETCH_FAILED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Etoro (Europe) Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,109/10,Cyprus Investment Firm,ACTIVE,14/01/2010,etoro.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://www.etoro.com/,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Eurivex Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,114/10,Cyprus Investment Firm,ACTIVE,02/03/2010,eurivex.com; trade.eurivex.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://www.eurivex.com/,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Eurotrade Investments RGB Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,279/15,Cyprus Investment Firm,ACTIVE,07/09/2015,eurotrader.eu; eurotrader.group; gratis.io,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",http://eurotrader.eu,FETCH_FAILED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Exenico (CY) Ltd (ex Grandis Securities Ltd),CySEC,Cyprus Securities and Exchange Commission,Cyprus,343/17,Cyprus Investment Firm,ACTIVE,13/11/2017,exenico.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",http://exenico.com,FETCH_FAILED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Exness (Cy) Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,178/12,Cyprus Investment Firm,ACTIVE,05/09/2012,exness.eu,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://www.exness.eu/,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
FP Asset Management Cyprus Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,317/17,Cyprus Investment Firm,ACTIVE,20/01/2017,fp-am.com,NO,HIGH,Non-target business evidence: asset management,http://fp-am.com,FETCH_FAILED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Fathom Wealth Management Advisors Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,306/16,Cyprus Investment Firm,ACTIVE,05/08/2016,fathomwma.com,NO,HIGH,"Non-target business evidence: wealth management, asset management, insurance",https://www.fathomwma.com/,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Fenix Capital Markets Trading Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,308/16,Cyprus Investment Firm,ACTIVE,11/08/2016,skyboundwealth.eu,NO,HIGH,Non-target business evidence: wealth management,https://www.skyboundwealth.eu/,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Fidus Investments Cyprus Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,326/17,Cyprus Investment Firm,ACTIVE,12/05/2017,fidusinvestments.eu,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://www.fidusinvestments.eu/,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Foris Capital CY Ltd (ex A.N. Allnew Investments Ltd),CySEC,Cyprus Securities and Exchange Commission,Cyprus,344/17,Cyprus Investment Firm,ACTIVE,27/11/2017,crypto.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://crypto.com/eea,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Freedom Finance Europe Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,275/15,Cyprus Investment Firm,ACTIVE,20/05/2015,bondsfreedom.com; ffineu.eu; freedom-finance.eu; freedom24.com; freedom24.eu; freedom24.news; freedombroker.eu; freedomfinance.eu; tradernet.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://bondsfreedom.com,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
GT Investment Services Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,382/20,Cyprus Investment Firm,ACTIVE,27/01/2020,fxgt.eu,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://fxgt.eu,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Global Capital Securities & Financial Services Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,015/03,Cyprus Investment Firm,ACTIVE,12/05/2003,globalcapital.com.cy,NO,HIGH,Non-target business evidence: asset management,https://www.globalcapital.com.cy/,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Granfeld Wealth Management Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,260/14,Cyprus Investment Firm,ACTIVE,16/12/2014,granfeld.com,NO,HIGH,"Non-target business evidence: wealth management, family office",https://www.granfeld.com/,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Gravity Private Wealth Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,447/24,Cyprus Investment Firm,ACTIVE,22/07/2024,gravitypw.com.cy,NO,HIGH,Non-target business evidence: wealth management,https://gravitypw.com.cy,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Holborn Assets Wealth Management (CY) Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,394/20,Cyprus Investment Firm,ACTIVE,14/12/2020,holbornassets.com.cy,NO,HIGH,"Non-target business evidence: wealth management, insurance",https://holbornassets.com.cy,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Hoxton Capital Management (Europe) Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,432/23,Cyprus Investment Firm,ACTIVE,03/07/2023,hoxtoncapital.eu,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://hoxtoncapital.eu,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
Hyde Credit Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,460/25,Cyprus Investment Firm,ACTIVE,08/09/2025,hydecredit.com,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://hydecredit.com,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
I.W.G International Wealth Group Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,380/19,Cyprus Investment Firm,ACTIVE,16/10/2019,interwealthgroup.com,NO,HIGH,"Non-target business evidence: investment management, family office",https://www.interwealthgroup.com/,FETCHED,NO,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
IKOS CIF Ltd,CySEC,Cyprus Securities and Exchange Commission,Cyprus,060/05,Cyprus Investment Firm,ACTIVE,01/11/2005,ikos.com.cy,NO,LOW,"No affirmative FX, CFD, or prop-trading product evidence found",https://ikos.com.cy,FETCHED,YES,https://www.cysec.gov.cy/en-GB/entities/investment-firms/cypriot/,Mon Aug 17 2026 14:40:31 GMT+0300 (Eastern European Summer Time)
